,dest_lat,dest_lon,est,fromtract,line_no,origi_lat,origi_lon,std_err,totract
2035,42.381665700000,-71.039790800000,45,25025050901,1,42.38193680000,-71.02950010000,31,25025050101
2036,42.381665700000,-71.039790800000,45,25025050901,14,42.38193680000,-71.02950010000,31,25025050101
2037,42.377577800000,-71.035757700000,20,25025050901,1,42.38193680000,-71.02950010000,20,25025050200
2038,42.377577800000,-71.035757700000,20,25025050901,3,42.38193680000,-71.02950010000,20,25025050200
2039,42.372239200000,-71.043411800000,15,25025050901,1,42.38193680000,-71.02950010000,15,25025050300
2040,42.372239200000,-71.043411800000,15,25025050901,2,42.38193680000,-71.02950010000,15,25025050300
2041,42.381936800000,-71.029500100000,30,25025050901,1,42.38193680000,-71.02950010000,30,25025050901
2042,42.381936800000,-71.029500100000,30,25025050901,10,42.38193680000,-71.02950010000,30,25025050901
2043,42.387302700000,-71.016127100000,85,25025050901,1,42.38193680000,-71.02950010000,44,25025051000
2044,42.387302700000,-71.016127100000,10,25025050901,2,42.38193680000,-71.02950010000,8,25025051000
2045,42.387302700000,-71.016127100000,25,25025050901,3,42.38193680000,-71.02950010000,24,25025051000
2046,42.387302700000,-71.016127100000,50,25025050901,10,42.38193680000,-71.02950010000,37,25025051000
2047,42.385455600000,-71.004318800000,30,25025050901,1,42.38193680000,-71.02950010000,22,25025051101
2048,42.385455600000,-71.004318800000,30,25025050901,10,42.38193680000,-71.02950010000,22,25025051101
2049,42.349571100000,-71.042282200000,70,25025050901,1,42.38193680000,-71.02950010000,35,25025060600
2050,42.349571100000,-71.042282200000,60,25025050901,10,42.38193680000,-71.02950010000,34,25025060600
2051,42.349571100000,-71.042282200000,4,25025050901,14,42.38193680000,-71.02950010000,9,25025060600
2052,42.335390800000,-71.051488500000,50,25025050901,1,42.38193680000,-71.02950010000,51,25025060800
2053,42.335390800000,-71.051488500000,50,25025050901,10,42.38193680000,-71.02950010000,51,25025060800
2054,42.339739100000,-71.056754300000,80,25025050901,1,42.38193680000,-71.02950010000,51,25025061200
2055,42.339739100000,-71.056754300000,50,25025050901,2,42.38193680000,-71.02950010000,42,25025061200
2056,42.339739100000,-71.056754300000,30,25025050901,14,42.38193680000,-71.02950010000,33,25025061200
2057,42.352321000000,-71.057402800000,65,25025050901,1,42.38193680000,-71.02950010000,36,25025070101
2058,42.352321000000,-71.057402800000,10,25025050901,9,42.38193680000,-71.02950010000,8,25025070101
2059,42.352321000000,-71.057402800000,55,25025050901,10,42.38193680000,-71.02950010000,34,25025070101
2060,42.348408400000,-71.070363200000,30,25025050901,1,42.38193680000,-71.02950010000,29,25025070300
2061,42.348408400000,-71.070363200000,30,25025050901,10,42.38193680000,-71.02950010000,29,25025070300
2062,42.329331200000,-71.070529500000,25,25025050901,1,42.38193680000,-71.02950010000,19,25025080100
2063,42.329331200000,-71.070529500000,25,25025050901,2,42.38193680000,-71.02950010000,19,25025080100
2064,42.334606300000,-71.096211400000,30,25025050901,1,42.38193680000,-71.02950010000,28,25025080801
2065,42.334606300000,-71.096211400000,30,25025050901,10,42.38193680000,-71.02950010000,28,25025080801
